slug,ID,model,input_tokens,output_tokens,total_tokens
Closure_114,51,gpt-4o-2024-11-20,3703,337,4040
Closure_114,51,gpt-4o-2024-11-20,4063,283,4346
Closure_114,51,gpt-4o-2024-11-20,4369,394,4763
Closure_114,51,gpt-4o-2024-11-20,4786,387,5173
Closure_114,51,gpt-4o-2024-11-20,5196,335,5531
Closure_115,52,gpt-4o-2024-11-20,13112,501,13613
Closure_115,52,gpt-4o-2024-11-20,13823,438,14261
Closure_115,52,gpt-4o-2024-11-20,13327,465,13792
Closure_115,52,gpt-4o-2024-11-20,14462,455,14917
Closure_115,52,gpt-4o-2024-11-20,14732,484,15216
Closure_115,52,gpt-4o-2024-11-20,14985,228,15213
Closure_115,52,gpt-4o-2024-11-20,14288,433,14721
Closure_115,52,gpt-4o-2024-11-20,13836,459,14295
Closure_115,52,gpt-4o-2024-11-20,13337,495,13832
Closure_115,52,gpt-4o-2024-11-20,13701,546,14247
Closure_115,52,gpt-4o-2024-11-20,14748,408,15156
Closure_115,52,gpt-4o-2024-11-20,14030,392,14422
Closure_115,52,gpt-4o-2024-11-20,13572,448,14020
Closure_115,52,gpt-4o-2024-11-20,15183,450,15633
Closure_115,52,gpt-4o-2024-11-20,11909,517,12426
Closure_115,52,gpt-4o-2024-11-20,12953,604,13557
Closure_115,52,gpt-4o-2024-11-20,14076,600,14676
Closure_115,52,gpt-4o-2024-11-20,16215,541,16756
Closure_115,52,gpt-4o-2024-11-20,15660,449,16109
Closure_115,52,gpt-4o-2024-11-20,11217,536,11753
Closure_115,52,gpt-4o-2024-11-20,11584,465,12049
Closure_115,52,gpt-4o-2024-11-20,12247,522,12769
Closure_115,52,gpt-4o-2024-11-20,13366,497,13863
Closure_115,52,gpt-4o-2024-11-20,16136,459,16595
Closure_115,52,gpt-4o-2024-11-20,14471,522,14993
Closure_115,52,gpt-4o-2024-11-20,14463,527,14990
Closure_115,52,gpt-4o-2024-11-20,12544,595,13139
Closure_116,53,gpt-4o-2024-11-20,16632,444,17076
Closure_116,53,gpt-4o-2024-11-20,16101,336,16437
Closure_116,53,gpt-4o-2024-11-20,16587,383,16970
Closure_116,53,gpt-4o-2024-11-20,17291,455,17746
Closure_116,53,gpt-4o-2024-11-20,16868,420,17288
Closure_116,53,gpt-4o-2024-11-20,16560,471,17031
Closure_116,53,gpt-4o-2024-11-20,16603,579,17182
Closure_116,53,gpt-4o-2024-11-20,17773,482,18255
Closure_116,53,gpt-4o-2024-11-20,16466,424,16890
Closure_116,53,gpt-4o-2024-11-20,15020,572,15592
Closure_116,53,gpt-4o-2024-11-20,18282,361,18643
Closure_116,53,gpt-4o-2024-11-20,15535,452,15987
Closure_116,53,gpt-4o-2024-11-20,17048,447,17495
Closure_116,53,gpt-4o-2024-11-20,18670,419,19089
Closure_116,53,gpt-4o-2024-11-20,16365,327,16692
Closure_116,53,gpt-4o-2024-11-20,19116,423,19539
Closure_116,53,gpt-4o-2024-11-20,16385,377,16762
Closure_116,53,gpt-4o-2024-11-20,16327,466,16793
Closure_116,53,gpt-4o-2024-11-20,19566,401,19967
Closure_116,53,gpt-4o-2024-11-20,16071,402,16473
Closure_116,53,gpt-4o-2024-11-20,17021,513,17534
Closure_116,53,gpt-4o-2024-11-20,17532,455,17987
Closure_116,53,gpt-4o-2024-11-20,17058,442,17500
Closure_117,54,gpt-4o-2024-11-20,5019,456,5475
Closure_117,54,gpt-4o-2024-11-20,5057,416,5473
Closure_117,54,gpt-4o-2024-11-20,5243,494,5737
Closure_117,54,gpt-4o-2024-11-20,5819,461,6280
Closure_117,54,gpt-4o-2024-11-20,6255,549,6804
Closure_117,54,gpt-4o-2024-11-20,5690,341,6031
Closure_117,54,gpt-4o-2024-11-20,4425,342,4767
Closure_117,54,gpt-4o-2024-11-20,4668,387,5055
Closure_117,54,gpt-4o-2024-11-20,5037,407,5444
Closure_117,54,gpt-4o-2024-11-20,6058,366,6424
Closure_117,54,gpt-4o-2024-11-20,6005,306,6311
Closure_117,54,gpt-4o-2024-11-20,5910,351,6261
Closure_117,54,gpt-4o-2024-11-20,6282,400,6682
Closure_117,54,gpt-4o-2024-11-20,6451,339,6790
Closure_117,54,gpt-4o-2024-11-20,4506,263,4769
Closure_117,54,gpt-4o-2024-11-20,4494,295,4789
Closure_117,54,gpt-4o-2024-11-20,4846,328,5174
Closure_117,54,gpt-4o-2024-11-20,5232,345,5577
Closure_117,54,gpt-4o-2024-11-20,6817,337,7154
Closure_117,54,gpt-4o-2024-11-20,4504,476,4980
Closure_117,54,gpt-4o-2024-11-20,5365,427,5792
Closure_117,54,gpt-4o-2024-11-20,5247,443,5690
Closure_117,54,gpt-4o-2024-11-20,5760,448,6208
Closure_117,54,gpt-4o-2024-11-20,7181,375,7556
Closure_117,54,gpt-4o-2024-11-20,6034,276,6310
Closure_117,54,gpt-4o-2024-11-20,6007,358,6365
Closure_117,54,gpt-4o-2024-11-20,7583,317,7900
Closure_117,54,gpt-4o-2024-11-20,5137,370,5507
Closure_117,54,gpt-4o-2024-11-20,5348,408,5756
Closure_117,54,gpt-4o-2024-11-20,5876,415,6291
Closure_117,54,gpt-4o-2024-11-20,6369,468,6837
Closure_118,55,gpt-4o-2024-11-20,2815,237,3052
Closure_118,55,gpt-4o-2024-11-20,3277,264,3541
Closure_118,55,gpt-4o-2024-11-20,3550,319,3869
Closure_118,55,gpt-4o-2024-11-20,3949,483,4432
Closure_118,55,gpt-4o-2024-11-20,3267,189,3456
Closure_118,55,gpt-4o-2024-11-20,3229,254,3483
Closure_118,55,gpt-4o-2024-11-20,3482,342,3824
Closure_118,55,gpt-4o-2024-11-20,3483,215,3698
Closure_118,55,gpt-4o-2024-11-20,3255,197,3452
Closure_118,55,gpt-4o-2024-11-20,3394,269,3663
Closure_118,55,gpt-4o-2024-11-20,3725,239,3964
Closure_118,55,gpt-4o-2024-11-20,3279,253,3532
Closure_118,55,gpt-4o-2024-11-20,3530,352,3882
Closure_118,55,gpt-4o-2024-11-20,3991,233,4224
Closure_118,55,gpt-4o-2024-11-20,4247,233,4480
Closure_118,55,gpt-4o-2024-11-20,4503,234,4737
Closure_12,56,gpt-4o-2024-11-20,4405,71,4476
Closure_12,56,gpt-4o-2024-11-20,4687,76,4763
Closure_12,56,gpt-4o-2024-11-20,4250,143,4393
Closure_12,56,gpt-4o-2024-11-20,4241,180,4421
Closure_12,56,gpt-4o-2024-11-20,4859,195,5054
Closure_12,56,gpt-4o-2024-11-20,4790,102,4892
Closure_12,56,gpt-4o-2024-11-20,5061,101,5162
Closure_12,56,gpt-4o-2024-11-20,5265,168,5433
Closure_12,56,gpt-4o-2024-11-20,4919,114,5033
Closure_12,56,gpt-4o-2024-11-20,4599,116,4715
Closure_12,56,gpt-4o-2024-11-20,5437,129,5566
Closure_12,56,gpt-4o-2024-11-20,5060,155,5215
Closure_12,56,gpt-4o-2024-11-20,4090,130,4220
Closure_12,56,gpt-4o-2024-11-20,5242,174,5416
Closure_12,56,gpt-4o-2024-11-20,4308,183,4491
Closure_12,56,gpt-4o-2024-11-20,5482,224,5706
Closure_12,56,gpt-4o-2024-11-20,5443,162,5605
Closure_12,56,gpt-4o-2024-11-20,4091,192,4283
Closure_12,56,gpt-4o-2024-11-20,4369,279,4648
Closure_12,56,gpt-4o-2024-11-20,5378,303,5681
Closure_12,56,gpt-4o-2024-11-20,6125,290,6415
Closure_120,57,gpt-4o-2024-11-20,2604,135,2739
Closure_120,57,gpt-4o-2024-11-20,2964,156,3120
Closure_120,57,gpt-4o-2024-11-20,3124,168,3292
Closure_120,57,gpt-4o-2024-11-20,3329,202,3531
Closure_120,57,gpt-4o-2024-11-20,3590,202,3792
Closure_120,57,gpt-4o-2024-11-20,2954,170,3124
Closure_120,57,gpt-4o-2024-11-20,3147,141,3288
Closure_120,57,gpt-4o-2024-11-20,2970,149,3119
Closure_120,57,gpt-4o-2024-11-20,3088,169,3257
Closure_120,57,gpt-4o-2024-11-20,3330,165,3495
Closure_120,57,gpt-4o-2024-11-20,3315,125,3440
Closure_120,57,gpt-4o-2024-11-20,2954,141,3095
Closure_120,57,gpt-4o-2024-11-20,3084,211,3295
Closure_120,57,gpt-4o-2024-11-20,3390,170,3560
Closure_120,57,gpt-4o-2024-11-20,3467,185,3652
Closure_120,57,gpt-4o-2024-11-20,3675,172,3847
Closure_120,57,gpt-4o-2024-11-20,3870,175,4045
Closure_120,57,gpt-4o-2024-11-20,3004,200,3204
Closure_120,57,gpt-4o-2024-11-20,3252,214,3466
Closure_120,57,gpt-4o-2024-11-20,3505,179,3684
Closure_120,57,gpt-4o-2024-11-20,3673,230,3903
Closure_121,58,gpt-4o-2024-11-20,3336,697,4033
Closure_121,58,gpt-4o-2024-11-20,4258,665,4923
Closure_121,58,gpt-4o-2024-11-20,4704,959,5663
Closure_121,58,gpt-4o-2024-11-20,4248,582,4830
Closure_121,58,gpt-4o-2024-11-20,4143,464,4607
Closure_121,58,gpt-4o-2024-11-20,4187,377,4564
Closure_121,58,gpt-4o-2024-11-20,4525,433,4958
Closure_121,58,gpt-4o-2024-11-20,5039,427,5466
Closure_121,58,gpt-4o-2024-11-20,4857,596,5453
Closure_121,58,gpt-4o-2024-11-20,5476,657,6133
Closure_121,58,gpt-4o-2024-11-20,4218,586,4804
Closure_121,58,gpt-4o-2024-11-20,4506,582,5088
Closure_121,58,gpt-4o-2024-11-20,5109,537,5646
Closure_121,58,gpt-4o-2024-11-20,5626,572,6198
Closure_121,58,gpt-4o-2024-11-20,6160,467,6627
Closure_121,58,gpt-4o-2024-11-20,4028,578,4606
Closure_121,58,gpt-4o-2024-11-20,4300,607,4907
Closure_121,58,gpt-4o-2024-11-20,6654,504,7158
Closure_121,58,gpt-4o-2024-11-20,4065,500,4565
Closure_121,58,gpt-4o-2024-11-20,4181,548,4729
Closure_121,58,gpt-4o-2024-11-20,7185,526,7711
Closure_121,58,gpt-4o-2024-11-20,4087,519,4606
Closure_122,59,gpt-4o-2024-11-20,3575,122,3697
Closure_122,59,gpt-4o-2024-11-20,4310,124,4434
Closure_122,59,gpt-4o-2024-11-20,4588,126,4714
Closure_123,60,gpt-4o-2024-11-20,11194,1612,12806
Closure_123,60,gpt-4o-2024-11-20,13017,967,13984
Closure_123,60,gpt-4o-2024-11-20,14007,985,14992
Closure_123,60,gpt-4o-2024-11-20,15015,840,15855
Closure_123,60,gpt-4o-2024-11-20,15878,1207,17085
Closure_123,60,gpt-4o-2024-11-20,17108,1123,18231
Closure_123,60,gpt-4o-2024-11-20,18254,741,18995
Closure_124,61,gpt-4o-2024-11-20,3132,155,3287
Closure_124,61,gpt-4o-2024-11-20,3767,160,3927
Closure_124,61,gpt-4o-2024-11-20,4066,213,4279
Closure_124,61,gpt-4o-2024-11-20,4273,288,4561
Closure_124,61,gpt-4o-2024-11-20,4661,253,4914
Closure_124,61,gpt-4o-2024-11-20,3502,140,3642
Closure_124,61,gpt-4o-2024-11-20,4073,157,4230
Closure_124,61,gpt-4o-2024-11-20,4135,305,4440
Closure_124,61,gpt-4o-2024-11-20,4248,402,4650
Closure_124,61,gpt-4o-2024-11-20,5410,315,5725
Closure_124,61,gpt-4o-2024-11-20,3669,174,3843
Closure_124,61,gpt-4o-2024-11-20,3999,278,4277
Closure_124,61,gpt-4o-2024-11-20,4497,349,4846
Closure_124,61,gpt-4o-2024-11-20,4587,376,4963
Closure_124,61,gpt-4o-2024-11-20,5023,446,5469
Closure_124,61,gpt-4o-2024-11-20,3870,162,4032
Closure_124,61,gpt-4o-2024-11-20,3987,194,4181
Closure_124,61,gpt-4o-2024-11-20,4229,293,4522
Closure_124,61,gpt-4o-2024-11-20,4562,276,4838
Closure_124,61,gpt-4o-2024-11-20,4930,388,5318
Closure_124,61,gpt-4o-2024-11-20,4059,182,4241
Closure_124,61,gpt-4o-2024-11-20,4007,189,4196
Closure_124,61,gpt-4o-2024-11-20,4327,277,4604
Closure_124,61,gpt-4o-2024-11-20,5031,272,5303
Closure_124,61,gpt-4o-2024-11-20,5009,300,5309
Closure_124,61,gpt-4o-2024-11-20,4268,209,4477
Closure_124,61,gpt-4o-2024-11-20,4038,194,4232
Closure_124,61,gpt-4o-2024-11-20,4364,247,4611
Closure_124,61,gpt-4o-2024-11-20,4947,271,5218
Closure_124,61,gpt-4o-2024-11-20,5237,328,5565
Closure_124,61,gpt-4o-2024-11-20,4504,214,4718
Closure_124,61,gpt-4o-2024-11-20,3609,217,3826
Closure_124,61,gpt-4o-2024-11-20,4415,405,4820
Closure_124,61,gpt-4o-2024-11-20,5147,394,5541
Closure_124,61,gpt-4o-2024-11-20,5465,450,5915
Closure_125,62,gpt-4o-2024-11-20,4344,254,4598
Closure_125,62,gpt-4o-2024-11-20,3880,316,4196
Closure_126,63,gpt-4o-2024-11-20,9232,751,9983
Closure_126,63,gpt-4o-2024-11-20,8871,548,9419
Closure_126,63,gpt-4o-2024-11-20,8243,577,8820
Closure_126,63,gpt-4o-2024-11-20,9124,633,9757
Closure_126,63,gpt-4o-2024-11-20,10198,506,10704
Closure_126,63,gpt-4o-2024-11-20,10726,548,11274
Closure_126,63,gpt-4o-2024-11-20,7308,540,7848
Closure_126,63,gpt-4o-2024-11-20,11301,685,11986
Closure_126,63,gpt-4o-2024-11-20,7448,671,8119
Closure_126,63,gpt-4o-2024-11-20,12013,789,12802
Closure_126,63,gpt-4o-2024-11-20,12824,551,13375
Closure_128,64,gpt-4o-2024-11-20,3171,135,3306
Closure_128,64,gpt-4o-2024-11-20,3531,160,3691
Closure_129,65,gpt-4o-2024-11-20,2655,177,2832
Closure_129,65,gpt-4o-2024-11-20,3057,195,3252
Closure_129,65,gpt-4o-2024-11-20,3238,211,3449
Closure_129,65,gpt-4o-2024-11-20,3465,205,3670
Closure_129,65,gpt-4o-2024-11-20,3689,279,3968
Closure_129,65,gpt-4o-2024-11-20,3047,190,3237
Closure_129,65,gpt-4o-2024-11-20,3079,224,3303
Closure_129,65,gpt-4o-2024-11-20,3285,265,3550
Closure_129,65,gpt-4o-2024-11-20,3616,224,3840
Closure_129,65,gpt-4o-2024-11-20,3824,237,4061
Closure_129,65,gpt-4o-2024-11-20,3265,167,3432
Closure_129,65,gpt-4o-2024-11-20,3022,202,3224
Closure_129,65,gpt-4o-2024-11-20,3217,241,3458
Closure_129,65,gpt-4o-2024-11-20,3522,216,3738
Closure_129,65,gpt-4o-2024-11-20,3772,242,4014
Closure_129,65,gpt-4o-2024-11-20,3459,208,3667
Closure_129,65,gpt-4o-2024-11-20,3690,236,3926
Closure_129,65,gpt-4o-2024-11-20,3116,245,3361
Closure_129,65,gpt-4o-2024-11-20,3953,190,4143
Closure_129,65,gpt-4o-2024-11-20,4166,190,4356
Closure_13,66,gpt-4o-2024-11-20,5579,145,5724
Closure_13,66,gpt-4o-2024-11-20,5768,156,5924
Closure_13,66,gpt-4o-2024-11-20,5332,189,5521
Closure_13,66,gpt-4o-2024-11-20,5933,283,6216
Closure_13,66,gpt-4o-2024-11-20,5939,193,6132
Closure_13,66,gpt-4o-2024-11-20,6155,141,6296
Closure_13,66,gpt-4o-2024-11-20,6319,184,6503
Closure_13,66,gpt-4o-2024-11-20,6526,180,6706
Closure_13,66,gpt-4o-2024-11-20,6729,249,6978
Closure_13,66,gpt-4o-2024-11-20,7001,166,7167
Closure_130,67,gpt-4o-2024-11-20,5786,350,6136
Closure_130,67,gpt-4o-2024-11-20,6347,277,6624
Closure_130,67,gpt-4o-2024-11-20,6647,231,6878
Closure_130,67,gpt-4o-2024-11-20,6901,229,7130
Closure_130,67,gpt-4o-2024-11-20,7153,290,7443
Closure_130,67,gpt-4o-2024-11-20,7466,431,7897
Closure_130,67,gpt-4o-2024-11-20,7920,353,8273
Closure_131,68,gpt-4o-2024-11-20,4072,130,4202
Closure_131,68,gpt-4o-2024-11-20,4908,167,5075
Closure_131,68,gpt-4o-2024-11-20,5254,289,5543
Closure_131,68,gpt-4o-2024-11-20,5898,344,6242
Closure_131,68,gpt-4o-2024-11-20,5857,403,6260
Closure_131,68,gpt-4o-2024-11-20,4417,177,4594
Closure_131,68,gpt-4o-2024-11-20,5177,146,5323
Closure_131,68,gpt-4o-2024-11-20,5001,204,5205
Closure_131,68,gpt-4o-2024-11-20,5694,220,5914
Closure_131,68,gpt-4o-2024-11-20,5113,227,5340
Closure_131,68,gpt-4o-2024-11-20,4621,134,4755
Closure_131,68,gpt-4o-2024-11-20,5291,128,5419
Closure_131,68,gpt-4o-2024-11-20,5462,156,5618
Closure_132,69,gpt-4o-2024-11-20,8349,1287,9636
Closure_132,69,gpt-4o-2024-11-20,8399,1269,9668
Closure_132,69,gpt-4o-2024-11-20,8479,1308,9787
Closure_132,69,gpt-4o-2024-11-20,9851,409,10260
Closure_132,69,gpt-4o-2024-11-20,6862,463,7325
Closure_132,69,gpt-4o-2024-11-20,5341,522,5863
Closure_132,69,gpt-4o-2024-11-20,6105,549,6654
Closure_132,69,gpt-4o-2024-11-20,7419,587,8006
Closure_132,69,gpt-4o-2024-11-20,10287,570,10857
Closure_132,69,gpt-4o-2024-11-20,7456,663,8119
Closure_132,69,gpt-4o-2024-11-20,6461,754,7215
Closure_132,69,gpt-4o-2024-11-20,7260,720,7980
Closure_132,69,gpt-4o-2024-11-20,10884,745,11629
Closure_132,69,gpt-4o-2024-11-20,8152,783,8935
Closure_132,69,gpt-4o-2024-11-20,7046,770,7816
Closure_132,69,gpt-4o-2024-11-20,6482,781,7263
Closure_132,69,gpt-4o-2024-11-20,11656,647,12303
Closure_132,69,gpt-4o-2024-11-20,7663,711,8374
Closure_132,69,gpt-4o-2024-11-20,6730,808,7538
Closure_132,69,gpt-4o-2024-11-20,12330,744,13074
Closure_132,69,gpt-4o-2024-11-20,7629,849,8478
Closure_132,69,gpt-4o-2024-11-20,7065,906,7971
Closure_132,69,gpt-4o-2024-11-20,8347,919,9266
Closure_132,69,gpt-4o-2024-11-20,9415,990,10405
Closure_132,69,gpt-4o-2024-11-20,13101,697,13798
Closure_132,69,gpt-4o-2024-11-20,7583,729,8312
Closure_132,69,gpt-4o-2024-11-20,6582,765,7347
Closure_132,69,gpt-4o-2024-11-20,7596,802,8398
Closure_132,69,gpt-4o-2024-11-20,8657,828,9485
Closure_133,70,gpt-4o-2024-11-20,2722,57,2779
Closure_133,70,gpt-4o-2024-11-20,2827,152,2979
Closure_133,70,gpt-4o-2024-11-20,3459,218,3677
Closure_133,70,gpt-4o-2024-11-20,4102,216,4318
Closure_133,70,gpt-4o-2024-11-20,4129,237,4366
Closure_133,70,gpt-4o-2024-11-20,2994,138,3132
Closure_133,70,gpt-4o-2024-11-20,3116,183,3299
Closure_133,70,gpt-4o-2024-11-20,3159,181,3340
Closure_133,70,gpt-4o-2024-11-20,3214,316,3530
Closure_133,70,gpt-4o-2024-11-20,3968,358,4326
Closure_133,70,gpt-4o-2024-11-20,4286,412,4698
Closure_133,70,gpt-4o-2024-11-20,4896,563,5459
Closure_133,70,gpt-4o-2024-11-20,3367,122,3489
Closure_133,70,gpt-4o-2024-11-20,3100,149,3249
Closure_133,70,gpt-4o-2024-11-20,3567,174,3741
Closure_133,70,gpt-4o-2024-11-20,3854,168,4022
Closure_133,70,gpt-4o-2024-11-20,3959,213,4172
Closure_133,70,gpt-4o-2024-11-20,3516,156,3672
Closure_133,70,gpt-4o-2024-11-20,3715,182,3897
Closure_133,70,gpt-4o-2024-11-20,4106,180,4286
Closure_133,70,gpt-4o-2024-11-20,4075,206,4281
Closure_133,70,gpt-4o-2024-11-20,5716,236,5952
Closure_133,70,gpt-4o-2024-11-20,3699,230,3929
Closure_133,70,gpt-4o-2024-11-20,3841,275,4116
Closure_133,70,gpt-4o-2024-11-20,4344,345,4689
Closure_133,70,gpt-4o-2024-11-20,6418,350,6768
Closure_133,70,gpt-4o-2024-11-20,6495,379,6874
Closure_133,70,gpt-4o-2024-11-20,3956,205,4161
Closure_133,70,gpt-4o-2024-11-20,4113,286,4399
Closure_14,71,gpt-4o-2024-11-20,9919,709,10628
Closure_14,71,gpt-4o-2024-11-20,11126,503,11629
Closure_14,71,gpt-4o-2024-11-20,9758,544,10302
Closure_14,71,gpt-4o-2024-11-20,10717,552,11269
Closure_14,71,gpt-4o-2024-11-20,10916,577,11493
Closure_14,71,gpt-4o-2024-11-20,10843,260,11103
Closure_14,71,gpt-4o-2024-11-20,11126,563,11689
Closure_14,71,gpt-4o-2024-11-20,11712,434,12146
Closure_14,71,gpt-4o-2024-11-20,12169,770,12939
Closure_14,71,gpt-4o-2024-11-20,12962,771,13733
Closure_14,71,gpt-4o-2024-11-20,9590,671,10261
Closure_14,71,gpt-4o-2024-11-20,13761,609,14370
Closure_145,72,gpt-4o-2024-11-20,6212,114,6326
Closure_145,72,gpt-4o-2024-11-20,6186,180,6366
Closure_145,72,gpt-4o-2024-11-20,4853,223,5076
Closure_145,72,gpt-4o-2024-11-20,7167,251,7418
Closure_145,72,gpt-4o-2024-11-20,7509,305,7814
Closure_145,72,gpt-4o-2024-11-20,6541,130,6671
Closure_145,72,gpt-4o-2024-11-20,4252,178,4430
Closure_145,72,gpt-4o-2024-11-20,4657,256,4913
Closure_145,72,gpt-4o-2024-11-20,6698,151,6849
Closure_145,72,gpt-4o-2024-11-20,4891,170,5061
Closure_145,72,gpt-4o-2024-11-20,7364,197,7561
Closure_145,72,gpt-4o-2024-11-20,6876,175,7051
Closure_145,72,gpt-4o-2024-11-20,7074,159,7233
Closure_145,72,gpt-4o-2024-11-20,4834,190,5024
Closure_145,72,gpt-4o-2024-11-20,6331,219,6550
Closure_145,72,gpt-4o-2024-11-20,7260,149,7409
Closure_145,72,gpt-4o-2024-11-20,7432,172,7604
Closure_146,73,gpt-4o-2024-11-20,3214,218,3432
Closure_146,73,gpt-4o-2024-11-20,3349,248,3597
Closure_146,73,gpt-4o-2024-11-20,3870,481,4351
Closure_146,73,gpt-4o-2024-11-20,3647,210,3857
Closure_146,73,gpt-4o-2024-11-20,3446,337,3783
Closure_146,73,gpt-4o-2024-11-20,3904,449,4353
Closure_146,73,gpt-4o-2024-11-20,3884,245,4129
Closure_146,73,gpt-4o-2024-11-20,3725,274,3999
Closure_146,73,gpt-4o-2024-11-20,3996,324,4320
Closure_146,73,gpt-4o-2024-11-20,4440,397,4837
Closure_146,73,gpt-4o-2024-11-20,4906,406,5312
Closure_146,73,gpt-4o-2024-11-20,4156,281,4437
Closure_146,73,gpt-4o-2024-11-20,3656,324,3980
Closure_146,73,gpt-4o-2024-11-20,4132,384,4516
Closure_146,73,gpt-4o-2024-11-20,4601,423,5024
Closure_146,73,gpt-4o-2024-11-20,5210,460,5670
Closure_146,73,gpt-4o-2024-11-20,4464,304,4768
Closure_146,73,gpt-4o-2024-11-20,3679,343,4022
Closure_146,73,gpt-4o-2024-11-20,4087,385,4472
Closure_146,73,gpt-4o-2024-11-20,4523,474,4997
Closure_146,73,gpt-4o-2024-11-20,5355,539,5894
Closure_146,73,gpt-4o-2024-11-20,4795,392,5187
Closure_146,73,gpt-4o-2024-11-20,5210,290,5500
Closure_146,73,gpt-4o-2024-11-20,3710,315,4025
Closure_146,73,gpt-4o-2024-11-20,4168,391,4559
Closure_146,73,gpt-4o-2024-11-20,4660,450,5110
Closure_146,73,gpt-4o-2024-11-20,5194,415,5609
Closure_15,74,gpt-4o-2024-11-20,2706,219,2925
Closure_15,74,gpt-4o-2024-11-20,3150,196,3346
Closure_15,74,gpt-4o-2024-11-20,3288,274,3562
Closure_15,74,gpt-4o-2024-11-20,3140,182,3322
Closure_15,74,gpt-4o-2024-11-20,3113,229,3342
Closure_15,74,gpt-4o-2024-11-20,3317,189,3506
Closure_15,74,gpt-4o-2024-11-20,3349,209,3558
Closure_15,74,gpt-4o-2024-11-20,3140,250,3390
Closure_15,74,gpt-4o-2024-11-20,3386,276,3662
Closure_15,74,gpt-4o-2024-11-20,3713,248,3961
Closure_15,74,gpt-4o-2024-11-20,3958,190,4148
Closure_15,74,gpt-4o-2024-11-20,3585,208,3793
Closure_15,74,gpt-4o-2024-11-20,3139,212,3351
Closure_15,74,gpt-4o-2024-11-20,3309,218,3527
Closure_15,74,gpt-4o-2024-11-20,3530,229,3759
Closure_15,74,gpt-4o-2024-11-20,3795,325,4120
Closure_15,74,gpt-4o-2024-11-20,3820,182,4002
Closure_15,74,gpt-4o-2024-11-20,3113,197,3310
Closure_15,74,gpt-4o-2024-11-20,3253,220,3473
Closure_15,74,gpt-4o-2024-11-20,3521,223,3744
Closure_15,74,gpt-4o-2024-11-20,3744,297,4041
Closure_15,74,gpt-4o-2024-11-20,4029,185,4214
Closure_15,74,gpt-4o-2024-11-20,3116,220,3336
Closure_15,74,gpt-4o-2024-11-20,3302,208,3510
Closure_15,74,gpt-4o-2024-11-20,3495,264,3759
Closure_15,74,gpt-4o-2024-11-20,4241,181,4422
Closure_15,74,gpt-4o-2024-11-20,3112,209,3321
Closure_15,74,gpt-4o-2024-11-20,3276,233,3509
Closure_150,75,gpt-4o-2024-11-20,2849,202,3051
Closure_150,75,gpt-4o-2024-11-20,3283,188,3471
Closure_150,75,gpt-4o-2024-11-20,3355,363,3718
Closure_150,75,gpt-4o-2024-11-20,3267,152,3419
Closure_150,75,gpt-4o-2024-11-20,3233,218,3451
Closure_150,75,gpt-4o-2024-11-20,3365,440,3805
Closure_150,75,gpt-4o-2024-11-20,3447,148,3595
Closure_150,75,gpt-4o-2024-11-20,3229,162,3391
Closure_150,75,gpt-4o-2024-11-20,3249,269,3518
Closure_150,75,gpt-4o-2024-11-20,3652,383,4035
Closure_150,75,gpt-4o-2024-11-20,4174,450,4624
Closure_150,75,gpt-4o-2024-11-20,3623,180,3803
Closure_150,75,gpt-4o-2024-11-20,3261,179,3440
Closure_150,75,gpt-4o-2024-11-20,3315,447,3762
Closure_150,75,gpt-4o-2024-11-20,3831,163,3994
Closure_150,75,gpt-4o-2024-11-20,3244,195,3439
Closure_150,75,gpt-4o-2024-11-20,3330,415,3745
Closure_150,75,gpt-4o-2024-11-20,4022,182,4204
Closure_150,75,gpt-4o-2024-11-20,3263,160,3423
Closure_150,75,gpt-4o-2024-11-20,3279,282,3561
Closure_150,75,gpt-4o-2024-11-20,3710,399,4109
Closure_150,75,gpt-4o-2024-11-20,4251,396,4647
Closure_150,75,gpt-4o-2024-11-20,4232,197,4429
Closure_150,75,gpt-4o-2024-11-20,3278,175,3453
Closure_150,75,gpt-4o-2024-11-20,3324,496,3820
Closure_152,76,gpt-4o-2024-11-20,8504,329,8833
Closure_152,76,gpt-4o-2024-11-20,9044,355,9399
Closure_152,76,gpt-4o-2024-11-20,9422,359,9781
Closure_152,76,gpt-4o-2024-11-20,9804,414,10218
Closure_152,76,gpt-4o-2024-11-20,10241,382,10623
Closure_152,76,gpt-4o-2024-11-20,10646,799,11445
Closure_152,76,gpt-4o-2024-11-20,11468,412,11880
Closure_159,77,gpt-4o-2024-11-20,4107,179,4286
Closure_159,77,gpt-4o-2024-11-20,4527,152,4679
Closure_159,77,gpt-4o-2024-11-20,5009,192,5201
Closure_159,77,gpt-4o-2024-11-20,4501,196,4697
Closure_159,77,gpt-4o-2024-11-20,4301,213,4514
Closure_159,77,gpt-4o-2024-11-20,5731,279,6010
Closure_159,77,gpt-4o-2024-11-20,5728,315,6043
Closure_160,78,gpt-4o-2024-11-20,4997,515,5512
Closure_160,78,gpt-4o-2024-11-20,4962,549,5511
Closure_160,78,gpt-4o-2024-11-20,5789,566,6355
Closure_160,78,gpt-4o-2024-11-20,6371,501,6872
Closure_160,78,gpt-4o-2024-11-20,5727,488,6215
Closure_160,78,gpt-4o-2024-11-20,4964,494,5458
Closure_160,78,gpt-4o-2024-11-20,5582,508,6090
Closure_160,78,gpt-4o-2024-11-20,6191,521,6712
